"Venue","Year","DOI","PP","Fig","Type","Notes","Legend","LegendBorder","LegendInside","RotatedXLabels","NonZeroBased","WasteSpace","HeavyGrid","HeavyBackground","SimilarColors","PatternFill","Raster","GridDistinctRanges","Overplotting","DoubleScale","Unlabeled","Deformed","3D","MissingAxesRef","Mislabeled","TooMuchPrecision","Shadow","Cropped","InterruptedScale","SilentLog","AxisRange","TooManyCats","WrappedXLabs","OverlappedLabels","ColorsUncoded"
"TSE",2022,"10.1109/TSE.2021.3109563",4033,"19","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4033,"20","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4034,"21","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4034,"22","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4035,"23","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4035,"24","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4035,"25","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4035,"26","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3109563",4036,"27","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4042,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4043,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4044,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4045,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4047,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4048,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4049,"7","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4049,"8","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4052,"9","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3110191",4052,"10","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4061,"1","Line",NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4062,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4063,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4063,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4064,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4065,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4065,"7","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4065,"8","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1
"TSE",2022,"10.1109/TSE.2021.3111169",4070,"9","Line",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4071,"10","Line",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3111169",4071,"11","Line",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112503",4077,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112503",4081,"2","Dot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112503",4081,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4088,"1","Bar Stacked",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4089,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4090,"3","Bar Grouped",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4091,"4","Bar Grouped",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4091,"5","Bar Grouped",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4092,"6","Heatmap",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4093,"7","Boxplot",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4093,"8","Boxplot",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4093,"9","Boxplot",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4094,"10","Boxplot",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4094,"11","Boxplot",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3112204",4095,"12","Heatmap",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4102,"1","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4103,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4111,"3","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4111,"4","Bar Grouped",NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4113,"5","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4113,"6","Bar Grouped",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4113,"7","Bar Grouped",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4114,"8","Bar Grouped",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4114,"9","Bar Grouped",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4114,"10","Bar Grouped",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4114,"11","Bar Grouped",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4115,"12","Line",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113859",4115,"13","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4120,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4122,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4123,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4124,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4133,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4134,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4136,"7","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4136,"8","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4137,"9","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4138,"10","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4139,"11","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4142,"12","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4143,"13","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113920",4144,"14","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4153,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4155,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4156,"3","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4156,"4","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4156,"5","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4157,"6","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4157,"7","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4157,"8","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4157,"9","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4127,"10","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4158,"11","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4158,"12","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4158,"13","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4159,"14","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4159,"15","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4159,"16","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4161,"17","Bar Stacked",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1
"TSE",2022,"10.1109/TSE.2021.3113940",4162,"18","Bar Stacked",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1
"TSE",2022,"10.1109/TSE.2021.3113940",4162,"19","Line",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4163,"20","Bar Stacked",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113940",4163,"21","Bar Stacked",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4168,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4169,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4169,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4170,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4171,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4175,"6","Dot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4176,"7","Boxplot",NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4176,"8","Dot",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4177,"9","Line",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114353",4177,"10","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4183,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4184,"2","Bar Stacked",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4186,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4187,"4","Bubble",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4190,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4198,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4200,"7","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3114381",4200,"8","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115772",4215,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115772",4219,"2","Alluvial",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4233,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4237,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4239,"3","Line",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4251,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4251,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4260,"3","Bar Grouped",NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4261,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4262,"5","Bar Grouped",NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4263,"6","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3113558",4269,"7","Bar Stacked",NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115506",4249,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115506",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115506",NA,"3","Bar Grouped",NA,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115506",NA,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115506",NA,"5","Bar Grouped",NA,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115506",NA,"6","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3115506",NA,"7","Bar Stacked",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3116768",4275,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3116768",4279,"2","Line",NA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3116768",4281,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3116768",4283,"4","Line",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3116808",4302,"1","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3116808",4305,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3117023",4320,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3117023",4322,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3117023",4325,"3","Screenshot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3117023",4328,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"TSE",2022,"10.1109/TSE.2021.3117023",4331,"5","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
